claim_id,product_id,product_name,product_category,brand,model_number,serial_number_entered,serial_number_on_receipt,serial_number_on_warranty_card,purchase_date,purchase_price,retailer,warranty_start,warranty_end,warranty_provider,warranty_type,fault_date,claim_submission_date,fault_type,fault_description,damage_type,product_age_months,remaining_warranty_days,repair_history_count,previous_repair_authorized,receipt_uploaded,warranty_card_uploaded,product_image_uploaded,fault_evidence_uploaded,repair_report_uploaded,missing_doc_count,serial_mismatch_flag,date_contradiction_flag,excluded_damage,duplicate_claim_flag,class_label
CLM-00539,PRD-47001,Front-Load Washing Machine,Appliances,Bosch,BOS-APP-775,SNBO186181,SNBO186181,SNBO186181,2023-06-13,975.18,Costco,2023-06-13,2026-06-12,Bosch Care Protection,Standard,2024-07-12,2024-07-17,Motor Failure,"Motor winding resistance out of spec, causing tripping.",Manufacturing,12,700,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-00540,PRD-96665,Mirrorless Camera Body,Electronics,Asus,ASU-ELE-878,SNAS238104,SNAS238104,SNAS238104,2023-08-14,1422.71,B&H Photo,2023-08-14,2025-08-13,Asus Care Protection,Standard,2024-12-17,2025-01-01,Component Failure,Sensor module stopped transmitting readings to the main board.,Manufacturing,16,239,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-00541,PRD-52274,Ceramic Brake Pad Set,Automotive,Continental Auto,CON-AUT-955,SNCO933379,SNCO933379,SNCO933379,2023-01-19,113.42,NAPA Auto Parts,2023-01-19,2025-01-18,AssureX Extended Guard,Extended,2024-02-05,2024-02-09,Seal or Gasket Failure,Unspecified system degradation observed during normal operating routine.,Unauthorized Modification,12,348,3,False,True,True,True,True,False,1,False,False,True,False,Likely Invalid
CLM-00542,PRD-95912,Performance Shock Absorbers,Automotive,ACDelco,ACD-AUT-369,SNAC672396,SNAC672396,SNAC672396,2025-03-10,389.86,O'Reilly Auto,2025-03-10,2026-03-10,ACDelco Care Protection,Standard,2025-07-13,2025-07-18,Material Failure,Unspecified system degradation observed during normal operating routine.,Manufacturing,4,240,0,True,False,True,True,True,False,1,False,False,False,False,Likely Invalid
CLM-00543,PRD-44454,Galaxy Ultra Smartphone,Electronics,Asus,ASU-ELE-784,SNAS997805,SNAS997805,SNAS997805,2023-04-09,985.96,Direct Manufacturer Store,2023-04-09,2025-04-08,Asus Care Protection,Standard,2024-03-01,2024-03-12,Manufacturing Defect,Device shut down unexpectedly and fails to power back on under normal conditions.,Manufacturing,10,403,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-00544,PRD-55563,Galaxy Ultra Smartphone,Electronics,Asus,ASU-ELE-223,SNAS677204,SNAS677204,SNAS677204,2024-04-21,1133.94,Amazon Electronics,2024-04-21,2027-04-21,AssureX Extended Guard,Extended,2025-12-22,2025-12-31,Manufacturing Defect,Internal solder joint loosened causing intermittent power disconnects.,Manufacturing,20,485,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-00545,PRD-36041,ProBook Laptop 15-inch,Electronics,Dell,DEL-ELE-960,SNDE813633,SNDE813633,SNDE813633,2024-07-03,797.93,BestBuy,2024-07-03,2026-07-03,Dell Care Protection,Standard,2025-08-04,2025-08-18,Display Defect,Vertical colored line artifacts appeared across OLED panel without impact.,Manufacturing,13,333,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-00546,PRD-93218,Front-Load Washing Machine,Appliances,GE Appliances,GE -APP-483,SNGE266461,SNGE266461,SNGE266461,2023-12-18,756.55,Lowe's,2023-12-18,2026-12-17,GE Appliances Care Protection,Standard,2025-12-04,2025-12-14,Thermostat Malfunction,Temperature reading fluctuating wildly causing erratic operation.,Manufacturing,23,378,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-00547,PRD-71342,Heavy-Duty Starter Motor,Automotive,ACDelco,ACD-AUT-499,SNAC647093,SNAC647093,SNAC647093,2024-05-15,322.09,NAPA Auto Parts,2024-05-15,2025-05-15,ACDelco Care Protection,Standard,2025-01-08,2025-01-13,Manufacturing Defect,Device shut down unexpectedly and fails to power back on under normal conditions.,Manufacturing,7,127,0,True,True,False,True,True,False,1,False,False,False,False,Likely Valid
CLM-00548,PRD-31004,OLED 4K Smart TV,Electronics,Samsung,SAM-ELE-873,SNSA530309,SNSA530334,SNSA530309,2024-01-12,1087.35,Target,2024-01-12,2027-01-11,AssureX Extended Guard,Extended,2026-06-18,2026-06-25,Display Defect,Vertical colored line artifacts appeared across OLED panel without impact.,Manufacturing,29,207,0,True,True,True,True,True,False,0,True,False,False,False,Manual Review Required
CLM-00549,PRD-86798,Front-Load Washing Machine,Appliances,Whirlpool,WHI-APP-382,SNWH247262,SNWH247262,SNWH247262,2023-08-24,1026.0,Home Depot,2023-08-24,2026-08-23,Whirlpool Care Protection,Standard,2025-05-03,2025-05-06,Control Board Failure,Unspecified system degradation observed during normal operating routine.,Manufacturing,20,477,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-00550,PRD-96562,Galaxy Ultra Smartphone,Electronics,LG,LG-ELE-890,SNLG759077,SNLG759077,SNLG759077,2024-11-11,1088.29,Amazon Electronics,2024-11-11,2026-11-11,LG Care Protection,Standard,2026-04-24,2026-04-26,Display Defect,Vertical colored line artifacts appeared across OLED panel without impact.,Manufacturing,17,201,1,True,True,True,True,True,True,0,False,False,False,False,Likely Valid
CLM-00551,PRD-60004,Heavy-Duty Clothes Dryer,Appliances,Maytag,MAY-APP-449,SNMA385320,SNMA385320,SNMA385320,2024-02-01,983.84,Home Depot,2024-02-01,2027-01-31,Maytag Care Protection,Standard,2026-07-22,2026-08-01,Motor Failure,"Motor winding resistance out of spec, causing tripping.",Unauthorized Modification,29,193,4,False,True,True,True,True,False,1,False,False,True,False,Likely Invalid
CLM-00552,PRD-88518,Electric Range Oven,Appliances,Bosch,BOS-APP-205,SNBO192875,SNBO192875,SNBO192875,2024-07-17,1373.95,Direct Factory Outlet,2024-07-17,2027-07-17,Bosch Care Protection,Standard,2027-01-18,2027-01-25,Manufacturing Defect,Device shut down unexpectedly and fails to power back on under normal conditions.,Unauthorized Modification,30,180,4,False,True,True,True,True,False,1,False,False,True,False,Likely Invalid
CLM-00553,PRD-97422,Mirrorless Camera Body,Electronics,LG,LG-ELE-357,SNLG771366,SNLG771366,SNLG771366,2024-01-26,1527.04,Target,2024-01-26,2026-01-25,LG Care Protection,Standard,2024-06-25,2024-06-26,Manufacturing Defect,Device shut down unexpectedly and fails to power back on under normal conditions.,Manufacturing,4,579,1,True,True,True,True,True,True,0,False,False,False,False,Likely Valid
CLM-00554,PRD-83488,Electric Range Oven,Appliances,Bosch,BOS-APP-544,SNBO797962,SNBO797962,SNBO797962,2025-05-28,1051.93,Costco,2025-05-28,2029-05-28,AssureX Extended Guard,Extended,2025-09-21,2025-10-01,Manufacturing Defect,Factory assembly defect leading to unprovoked system failure.,Unauthorized Modification,3,1345,4,False,True,True,True,True,False,1,False,False,True,False,Likely Invalid
CLM-00555,PRD-98160,Ceramic Brake Pad Set,Automotive,Monroe,MON-AUT-220,SNMO901144,SNMO901144,SNMO901144,2024-10-17,113.45,RockAuto,2024-10-17,2026-10-17,AssureX Extended Guard,Extended,2026-02-05,2026-02-17,Manufacturing Defect,Internal solder joint loosened causing intermittent power disconnects.,Manufacturing,15,254,1,True,True,True,True,True,True,0,False,False,False,False,Likely Valid
CLM-00556,PRD-97696,French Door Refrigerator,Appliances,GE Appliances,GE -APP-508,SNGE952660,SNGE952660,SNGE952660,2023-02-09,1875.34,Costco,2023-02-09,2026-02-08,GE Appliances Care Protection,Standard,2024-03-15,2024-03-16,Control Board Failure,Unspecified system degradation observed during normal operating routine.,Manufacturing,13,695,3,True,True,True,True,True,True,0,False,False,False,False,Manual Review Required
CLM-00557,PRD-57000,OLED 4K Smart TV,Electronics,Lenovo,LEN-ELE-846,SNLE578804,SNLE578804,SNLE578804,2024-06-18,1427.73,B&H Photo,2024-06-18,2026-06-18,Lenovo Care Protection,Standard,2025-02-09,2025-02-14,Component Failure,Cooling fan bearing seized up leading to emergency thermal shutdown.,Manufacturing,7,494,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-00558,PRD-81732,Heavy-Duty Starter Motor,Automotive,Continental Auto,CON-AUT-887,SNCO932192,SNCO932192,SNCO932192,2024-05-15,237.7,RockAuto,2024-05-15,2026-05-15,AssureX Extended Guard,Extended,2025-09-21,2025-09-27,Premature Wear,Bushing cracked prematurely during regular non-commercial transit.,Manufacturing,16,236,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-00559,PRD-50086,Heavy-Duty Clothes Dryer,Appliances,GE Appliances,GE -APP-924,SNGE976856,SNGE976856,SNGE976856,2023-06-07,989.09,Sears Appliance Outlet,2023-06-07,2026-06-06,GE Appliances Care Protection,Standard,2025-09-02,2025-09-09,Compressor Failure,"Cooling cycle fails to start, compressor is non-responsive.",Manufacturing,26,277,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-00560,PRD-30868,Tablet 11-inch Display,Electronics,Asus,ASU-ELE-445,SNAS945044,SNAS945044,SNAS945044,2023-09-19,666.32,B&H Photo,2023-09-19,2025-09-18,Asus Care Protection,Standard,2024-01-14,2024-01-16,Electrical Failure,Capacitor blown on the primary controller board without power surge.,Electrical,3,613,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-00561,PRD-96925,Galaxy Ultra Smartphone,Electronics,Lenovo,LEN-ELE-303,SNLE197898,SNLE197898,SNLE197898,2024-09-20,885.33,Direct Manufacturer Store,2024-09-20,2026-09-20,Lenovo Care Protection,Standard,2025-03-22,2025-04-03,Software Malfunction,System firmware entered boot loop following manufacturer OTA update.,Manufacturing,6,547,1,True,True,True,True,True,True,0,False,False,False,False,Likely Valid
CLM-00562,PRD-39468,Mirrorless Camera Body,Electronics,Samsung,SAM-ELE-728,SNSA697800,SNSA697800,SNSA697800,2024-11-18,1795.53,B&H Photo,2024-11-18,2026-11-18,Samsung Care Protection,Standard,2025-07-10,2025-07-19,Electrical Failure,Internal circuit shorted during regular use with standard power supply.,Electrical,7,496,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-00563,PRD-94920,Heavy-Duty Clothes Dryer,Appliances,Maytag,MAY-APP-324,SNMA357269,SNMA357269,SNMA357269,2023-12-02,960.04,Costco,2023-12-02,2026-12-01,Maytag Care Protection,Standard,2024-05-26,2024-05-31,Motor Failure,"Motor winding resistance out of spec, causing tripping.",Manufacturing,5,919,1,True,True,True,True,True,True,0,False,False,False,False,Likely Valid
CLM-00564,PRD-92215,Gaming Desktop Rig,Electronics,Dell,DEL-ELE-290,SNDE989092,SNDE989092,SNDE989092,2024-08-24,1956.24,Target,2024-08-24,2026-08-24,Dell Care Protection,Standard,2025-06-19,2025-06-26,Software Malfunction,Main OS freezes on start screen; hardware diagnostic passes.,Manufacturing,9,431,0,True,False,True,True,True,False,1,False,False,False,False,Likely Invalid
CLM-00565,PRD-52160,Heavy-Duty Starter Motor,Automotive,Denso,DEN-AUT-653,SNDE474419,SNDE474419,SNDE474419,2024-01-19,229.01,Advance Auto Parts,2024-01-19,2025-01-18,Denso Care Protection,Standard,2025-06-16,2025-07-03,Seal or Gasket Failure,Unspecified system degradation observed during normal operating routine.,Manufacturing,16,-149,0,True,True,True,True,True,False,0,False,False,False,False,Likely Invalid
CLM-00566,PRD-39355,Performance Shock Absorbers,Automotive,K&N,K&N-AUT-333,SNK&855086,SNK&855086,SNK&855086,2024-12-23,375.95,RockAuto,2024-12-23,2025-12-23,K&N Care Protection,Standard,2025-07-12,2025-07-26,Manufacturing Defect,Internal solder joint loosened causing intermittent power disconnects.,Manufacturing,6,164,1,True,True,True,True,True,True,0,False,False,False,False,Likely Valid
CLM-00567,PRD-55561,ProBook Laptop 15-inch,Electronics,Samsung,SAM-ELE-122,SNSA687159,SNSA687159,SNSA687159,2025-01-10,874.98,BestBuy,2025-01-10,2027-01-10,Samsung Care Protection,Standard,2025-05-31,2025-06-11,Software Malfunction,Main OS freezes on start screen; hardware diagnostic passes.,Manufacturing,4,589,0,True,True,False,True,True,False,1,False,False,False,False,Likely Valid
CLM-00568,PRD-61936,Ceramic Brake Pad Set,Automotive,Continental Auto,CON-AUT-830,SNCO726774,SNCO726774,SNCO726774,2023-12-01,125.56,Advance Auto Parts,2023-12-01,2025-11-30,AssureX Extended Guard,Extended,2025-07-04,2025-07-16,Material Failure,Unspecified system degradation observed during normal operating routine.,Manufacturing,19,149,0,True,False,True,True,True,False,1,False,False,False,False,Likely Invalid
CLM-00569,PRD-51216,Electric Range Oven,Appliances,Maytag,MAY-APP-516,SNMA251239,SNMA251239,SNMA251239,2023-01-11,1272.17,Direct Factory Outlet,2023-01-11,2026-01-10,Maytag Care Protection,Standard,2025-02-12,2025-02-22,Manufacturing Defect,Device shut down unexpectedly and fails to power back on under normal conditions.,Electrical Failure,25,332,0,True,True,True,True,False,False,1,False,False,False,False,Manual Review Required
CLM-00570,PRD-88843,Electronic Fuel Injector Kit,Automotive,Monroe,MON-AUT-847,SNMO269038,SNMO269038,SNMO269038,2023-10-06,480.07,Advance Auto Parts,2023-10-06,2024-10-05,Monroe Care Protection,Standard,2025-02-28,2025-03-05,Material Failure,Unspecified system degradation observed during normal operating routine.,Manufacturing,16,-146,0,True,True,True,True,True,False,0,False,False,False,False,Likely Invalid
CLM-00571,PRD-59976,Electric Range Oven,Appliances,Samsung,SAM-APP-817,SNSA818644,SNSA818644,SNSA818644,2025-01-06,1105.48,Costco,2025-01-06,2028-01-06,Samsung Care Protection,Standard,2026-02-14,2026-02-16,Compressor Failure,"Cooling cycle fails to start, compressor is non-responsive.",Manufacturing,13,691,0,True,False,True,True,True,False,1,False,False,False,False,Likely Invalid
CLM-00572,PRD-36293,Mirrorless Camera Body,Electronics,Lenovo,LEN-ELE-611,SNLE195142,SNLE195142,SNLE195142,2023-12-19,1339.55,Target,2023-12-19,2025-12-18,Lenovo Care Protection,Standard,2025-10-27,2025-10-29,Software Malfunction,Main OS freezes on start screen; hardware diagnostic passes.,Electrical Failure,22,52,0,True,True,True,True,False,False,1,False,False,False,False,Manual Review Required
CLM-00573,PRD-17752,Smart Dishwasher 24-inch,Appliances,GE Appliances,GE -APP-120,SNGE735604,SNGE735610,SNGE735604,2024-08-02,655.77,Direct Factory Outlet,2024-08-02,2027-08-02,GE Appliances Care Protection,Standard,2024-09-04,2024-09-13,Manufacturing Defect,Internal solder joint loosened causing intermittent power disconnects.,Manufacturing,1,1062,0,True,True,True,True,True,False,0,True,False,False,False,Manual Review Required
CLM-00574,PRD-34704,Performance Shock Absorbers,Automotive,Bosch Auto,BOS-AUT-676,SNBO493044,SNBO493044,SNBO493044,2025-02-12,453.62,Advance Auto Parts,2025-02-12,2026-02-12,Bosch Auto Care Protection,Standard,2025-08-22,2025-08-26,Material Failure,Unspecified system degradation observed during normal operating routine.,Manufacturing,6,174,0,True,True,False,True,True,False,1,False,False,False,False,Likely Valid
CLM-00575,PRD-13976,ProBook Laptop 15-inch,Electronics,Asus,ASU-ELE-619,SNAS256080,SNAS256080,SNAS256080,2023-03-02,999.38,Target,2023-03-02,2025-03-01,Asus Care Protection,Standard,2024-01-24,2024-01-26,Software Malfunction,System firmware entered boot loop following manufacturer OTA update.,Manufacturing,10,402,0,True,False,True,True,True,False,1,False,False,False,False,Likely Invalid
CLM-00576,PRD-54223,Ceramic Brake Pad Set,Automotive,Denso,DEN-AUT-609,SNDE302542,SNDE302542,SNDE302542,2024-12-07,130.97,RockAuto,2024-12-07,2026-12-07,AssureX Extended Guard,Extended,2025-05-05,2025-05-14,Manufacturing Defect,Internal solder joint loosened causing intermittent power disconnects.,Component Failure,4,581,1,False,True,True,True,True,False,1,False,False,False,False,Manual Review Required
CLM-00577,PRD-15451,Front-Load Washing Machine,Appliances,Bosch,BOS-APP-937,SNBO614607,SNBO614607,SNBO614607,2024-07-10,786.54,Costco,2024-07-10,2027-07-10,Bosch Care Protection,Standard,2026-04-26,2026-05-09,Control Board Failure,Unspecified system degradation observed during normal operating routine.,Manufacturing,21,440,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-00578,PRD-61666,Electric Range Oven,Appliances,LG,LG-APP-676,SNLG703022,SNLG703022,SNLG703022,2025-04-28,1243.97,Direct Factory Outlet,2025-04-28,2028-04-27,LG Care Protection,Standard,2025-04-05,2025-05-07,Thermostat Malfunction,Temperature reading fluctuating wildly causing erratic operation.,Manufacturing,0,1118,0,True,True,True,True,True,False,0,False,True,False,False,Manual Review Required
CLM-00579,PRD-74387,Gaming Desktop Rig,Electronics,Lenovo,LEN-ELE-545,SNLE495383,SNLE495383,SNLE495383,2023-06-12,1633.47,BestBuy,2023-06-12,2025-06-11,Lenovo Care Protection,Standard,2024-07-12,2024-07-20,Display Defect,Backlight flickering continuously on left half of screen.,Manufacturing,13,334,1,True,True,True,True,True,True,0,False,False,False,False,Likely Valid
CLM-00580,PRD-50254,French Door Refrigerator,Appliances,KitchenAid,KIT-APP-640,SNKI971636,SNKI971636,SNKI971636,2025-04-23,1386.64,Home Depot,2025-04-23,2028-04-22,KitchenAid Care Protection,Standard,2027-07-22,2027-07-28,Control Board Failure,Unspecified system degradation observed during normal operating routine.,Manufacturing,26,275,0,True,True,False,True,True,False,1,False,False,False,False,Likely Valid
CLM-00581,PRD-76633,Active Noise Cancelling Headphones,Electronics,Lenovo,LEN-ELE-460,SNLE663886,SNLE663886,SNLE663886,2025-03-24,243.87,Target,2025-03-24,2027-03-24,Lenovo Care Protection,Standard,2026-05-07,2026-05-08,Electrical Failure,Internal circuit shorted during regular use with standard power supply.,Manufacturing,13,321,3,True,True,True,True,True,True,0,False,False,False,False,Manual Review Required
CLM-00582,PRD-74916,High Output Alternator,Automotive,Denso,DEN-AUT-829,SNDE435869,SNDE435869,SNDE435869,2023-11-18,298.92,Advance Auto Parts,2023-11-18,2024-11-17,Denso Care Protection,Standard,2025-03-14,2025-03-22,Manufacturing Defect,Internal solder joint loosened causing intermittent power disconnects.,Manufacturing,15,-117,0,True,True,True,True,True,False,0,False,False,False,True,Likely Invalid
CLM-00583,PRD-61107,ABS Wheel Speed Sensor,Automotive,Denso,DEN-AUT-933,SNDE971685,SNDE971685,SNDE971685,2023-12-21,93.32,Advance Auto Parts,2023-12-21,2024-12-20,Denso Care Protection,Standard,2024-02-11,2024-02-14,Premature Wear,"Brake pad friction compound deteriorated within 2,000 miles of highway driving.",Unauthorized Modification,1,313,4,False,True,True,True,True,False,1,False,False,True,False,Likely Invalid
