claim_id,product_id,product_name,product_category,brand,model_number,serial_number_entered,serial_number_on_receipt,serial_number_on_warranty_card,purchase_date,purchase_price,retailer,warranty_start,warranty_end,warranty_provider,warranty_type,fault_date,claim_submission_date,fault_type,fault_description,damage_type,product_age_months,remaining_warranty_days,repair_history_count,previous_repair_authorized,receipt_uploaded,warranty_card_uploaded,product_image_uploaded,fault_evidence_uploaded,repair_report_uploaded,missing_doc_count,serial_mismatch_flag,date_contradiction_flag,excluded_damage,duplicate_claim_flag,class_label
CLM-00706,PRD-66374,Smart Watch Series 7,Electronics,Dell,DEL-ELE-603,SNDE515597,SNDE515597,SNDE515597,2024-01-01,433.06,Target,2024-01-01,2025-12-31,Dell Care Protection,Standard,2025-10-17,2025-10-30,Water Damage,Liquid spilled directly into top vents while device was operating.,Water Damage,21,75,0,True,True,True,True,True,False,0,False,False,True,False,Likely Invalid
CLM-01147,PRD-19178,Convection Microwave Oven,Appliances,Bosch,BOS-APP-244,SNBO135316,SNBO135316,SNBO135316,2025-02-10,339.95,Direct Factory Outlet,2025-02-10,2028-02-10,Bosch Care Protection,Standard,2025-12-15,2025-12-23,Motor Failure,"Motor winding resistance out of spec, causing tripping.",Manufacturing,10,787,0,True,False,True,True,True,False,1,False,False,False,False,Likely Invalid
CLM-01702,PRD-39732,Electric Range Oven,Appliances,Bosch,BOS-APP-841,SNBO855887,SNBO855887,SNBO855887,2023-08-21,1090.25,Lowe's,2023-08-21,2027-08-21,AssureX Extended Guard,Extended,2026-08-05,2026-08-06,Compressor Failure,"Cooling cycle fails to start, compressor is non-responsive.",Manufacturing,35,381,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-01939,PRD-99495,Ceramic Brake Pad Set,Automotive,ACDelco,ACD-AUT-373,SNAC307108,SNAC307108,SNAC307108,2023-07-12,111.17,Advance Auto Parts,2023-07-12,2024-07-11,ACDelco Care Protection,Standard,2024-01-18,2024-01-23,Material Failure,Unspecified system degradation observed during normal operating routine.,Manufacturing,6,175,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-01491,PRD-98601,Heavy-Duty Starter Motor,Automotive,K&N,K&N-AUT-273,SNK&296357,SNK&296357,SNK&296357,2025-04-15,278.23,RockAuto,2025-04-15,2026-04-15,K&N Care Protection,Standard,2025-10-11,2025-10-21,Seal or Gasket Failure,Sensor module stopped transmitting readings to the main board.,Component Failure,5,186,1,False,True,True,True,True,False,1,False,False,False,False,Manual Review Required
CLM-02484,PRD-83458,Convection Microwave Oven,Appliances,LG,LG-APP-439,SNLG821484,SNLG821484,SNLG821484,2024-01-19,352.11,Direct Factory Outlet,2024-01-19,2027-01-18,LG Care Protection,Standard,2026-08-21,2026-09-03,Thermostat Malfunction,Temperature reading fluctuating wildly causing erratic operation.,Manufacturing,31,150,0,True,False,True,True,True,False,1,False,False,False,False,Likely Invalid
CLM-01859,PRD-27342,Heavy-Duty Starter Motor,Automotive,Bosch Auto,BOS-AUT-519,SNBO681314,SNBO681314,SNBO681314,2024-01-08,304.55,Advance Auto Parts,2024-01-08,2025-01-07,Bosch Auto Care Protection,Standard,2024-09-25,2024-10-03,Manufacturing Defect,Factory assembly defect leading to unprovoked system failure.,Manufacturing,8,104,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-01070,PRD-89669,Electronic Fuel Injector Kit,Automotive,Bosch Auto,BOS-AUT-855,SNBO412330,SNBO412330,SNBO412330,2023-02-04,505.95,RockAuto,2023-02-04,2025-02-03,AssureX Extended Guard,Extended,2023-10-08,2023-10-19,Electrical Component Failure,Unspecified system degradation observed during normal operating routine.,Electrical,8,484,1,True,True,True,True,True,True,0,False,False,False,False,Likely Valid
CLM-02304,PRD-59619,Heavy-Duty Clothes Dryer,Appliances,GE Appliances,GE -APP-406,SNGE288357,SNGE288357,SNGE288357,2024-01-05,954.01,Sears Appliance Outlet,2024-01-05,2027-01-04,GE Appliances Care Protection,Standard,2025-06-27,2025-06-29,Motor Failure,"Motor winding resistance out of spec, causing tripping.",Manufacturing,17,556,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-01557,PRD-24104,OLED 4K Smart TV,Electronics,LG,LG-ELE-675,SNLG885654,SNLG885654,SNLG885654,2024-12-16,1313.41,Amazon Electronics,2024-12-16,2027-12-16,AssureX Extended Guard,Extended,2026-11-19,2026-11-30,Accidental Damage,Heavy object fell directly on top of the chassis during home move.,Accidental Damage,23,392,0,True,True,True,True,True,False,0,False,False,True,False,Likely Invalid
CLM-02457,PRD-53873,Heavy-Duty Starter Motor,Automotive,Denso,DEN-AUT-541,SNDE126167,SNDE126167,SNDE126167,2024-06-21,224.64,Advance Auto Parts,2024-06-21,2025-06-21,Denso Care Protection,Standard,2024-06-13,2024-07-11,Seal or Gasket Failure,Unspecified system degradation observed during normal operating routine.,Manufacturing,0,373,0,True,True,True,True,True,False,0,False,True,False,False,Manual Review Required
CLM-01941,PRD-49642,Mirrorless Camera Body,Electronics,Lenovo,LEN-ELE-478,SNLE985156,SNLE985156,SNLE985156,2023-08-12,1641.99,B&H Photo,2023-08-12,2025-08-11,Lenovo Care Protection,Standard,2024-06-04,2024-06-12,Display Defect,Vertical colored line artifacts appeared across OLED panel without impact.,Manufacturing,9,433,1,True,True,True,True,True,True,0,False,False,False,False,Likely Valid
CLM-01951,PRD-86055,Gaming Desktop Rig,Electronics,Samsung,SAM-ELE-783,SNSA510451,SNSA510451,SNSA510451,2023-07-12,1576.27,BestBuy,2023-07-12,2025-07-11,Samsung Care Protection,Standard,2025-10-16,2025-11-04,Display Defect,Backlight flickering continuously on left half of screen.,Manufacturing,27,-97,0,True,True,True,True,True,False,0,False,False,False,False,Likely Invalid
CLM-01001,PRD-97322,ProBook Laptop 15-inch,Electronics,Dell,DEL-ELE-823,SNDE193994,SNDE193994,SNDE193994,2024-11-06,1050.14,Target,2024-11-06,2026-11-06,Dell Care Protection,Standard,2025-08-27,2025-09-03,Component Failure,Sensor module stopped transmitting readings to the main board.,Manufacturing,9,436,3,True,True,True,True,True,True,0,False,False,False,False,Manual Review Required
CLM-00412,PRD-55839,Smart Dishwasher 24-inch,Appliances,Maytag,MAY-APP-653,SNMA853212,SNMA853212,SNMA853212,2023-06-19,650.92,Lowe's,2023-06-19,2026-06-18,Maytag Care Protection,Standard,2026-01-12,2026-01-14,Electrical Wiring Defect,Unspecified system degradation observed during normal operating routine.,Manufacturing,30,157,3,True,True,True,True,True,True,0,False,False,False,False,Manual Review Required
CLM-00777,PRD-43779,High Output Alternator,Automotive,Denso,DEN-AUT-883,SNDE963961,SNDE963961,SNDE963961,2024-05-04,337.29,RockAuto,2024-05-04,2025-05-04,Denso Care Protection,Standard,2024-10-06,2024-10-18,Premature Wear,"Brake pad friction compound deteriorated within 2,000 miles of highway driving.",Manufacturing,5,210,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-00695,PRD-70725,Convection Microwave Oven,Appliances,Samsung,SAM-APP-829,SNSA587802,SNSA587802,SNSA587802,2023-07-22,319.56,Lowe's,2023-07-22,2027-07-22,AssureX Extended Guard,Extended,2024-04-18,2024-04-22,Motor Failure,"Motor winding resistance out of spec, causing tripping.",Manufacturing,8,1190,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-00881,PRD-25760,Gaming Desktop Rig,Electronics,Samsung,SAM-ELE-366,SNSA418886,SNSA418886,SNSA418886,2024-12-02,1968.48,Amazon Electronics,2024-12-02,2026-12-02,Samsung Care Protection,Standard,2026-08-08,2026-08-16,Unauthorized Modification,Unspecified system degradation observed during normal operating routine.,Unauthorized Modification,20,116,0,True,True,True,True,True,False,0,False,False,True,False,Likely Invalid
CLM-02476,PRD-77360,OLED 4K Smart TV,Electronics,Asus,ASU-ELE-264,SNAS921480,SNAS921480,SNAS921480,2023-01-28,1465.59,Amazon Electronics,2023-01-28,2025-01-27,Asus Care Protection,Standard,2024-01-04,2024-01-12,Manufacturing Defect,Internal solder joint loosened causing intermittent power disconnects.,Manufacturing,11,389,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-01670,PRD-32836,Heavy-Duty Starter Motor,Automotive,K&N,K&N-AUT-275,SNK&521033,SNK&521033,SNK&521033,2023-06-25,303.77,Advance Auto Parts,2023-06-25,2025-06-24,AssureX Extended Guard,Extended,2025-12-01,2025-12-19,Electrical Component Failure,Unspecified system degradation observed during normal operating routine.,Manufacturing,29,-160,0,True,True,True,True,True,False,0,False,False,False,False,Likely Invalid
CLM-01677,PRD-69643,Front-Load Washing Machine,Appliances,LG,LG-APP-417,SNLG440365,SNLG440365,SNLG440365,2023-12-29,1042.69,Direct Factory Outlet,2023-12-29,2026-12-28,LG Care Protection,Standard,2026-03-26,2026-04-08,Thermostat Malfunction,Temperature reading fluctuating wildly causing erratic operation.,Manufacturing,26,277,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-01475,PRD-27635,Front-Load Washing Machine,Appliances,Maytag,MAY-APP-529,SNMA109346,SNMA109346,SNMA109346,2024-09-15,732.95,Home Depot,2024-09-15,2027-09-15,Maytag Care Protection,Standard,2026-09-22,2026-10-02,Control Board Failure,Unspecified system degradation observed during normal operating routine.,Manufacturing,24,358,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-02425,PRD-27707,Gaming Desktop Rig,Electronics,LG,LG-ELE-514,SNLG495352,SNLG495352,SNLG495352,2023-12-07,2272.27,Target,2023-12-07,2026-12-06,AssureX Extended Guard,Extended,2025-06-10,2025-06-22,Manufacturing Defect,Internal solder joint loosened causing intermittent power disconnects.,Manufacturing,18,544,1,True,True,True,True,True,True,0,False,False,False,False,Likely Valid
CLM-00009,PRD-21413,Galaxy Ultra Smartphone,Electronics,Lenovo,LEN-ELE-104,SNLE426087,SNLE426087,SNLE426087,2024-06-01,1221.71,Direct Manufacturer Store,2024-06-01,2027-06-01,AssureX Extended Guard,Extended,2027-06-02,2027-06-07,Software Malfunction,System firmware entered boot loop following manufacturer OTA update.,Manufacturing,36,-1,0,True,True,True,True,True,False,0,False,False,False,False,Manual Review Required
CLM-00128,PRD-61664,ABS Wheel Speed Sensor,Automotive,ACDelco,ACD-AUT-196,SNAC444622,SNAC444622,SNAC444622,2024-08-03,81.74,AutoZone,2024-08-03,2025-08-03,ACDelco Care Protection,Standard,2024-07-22,2024-08-08,Manufacturing Defect,Internal solder joint loosened causing intermittent power disconnects.,Manufacturing,0,377,0,True,True,True,True,True,False,0,False,True,False,False,Manual Review Required
CLM-00131,PRD-62742,Galaxy Ultra Smartphone,Electronics,Lenovo,LEN-ELE-121,SNLE993749,SNLE993749,SNLE993749,2024-03-18,932.36,Target,2024-03-18,2026-03-18,Lenovo Care Protection,Standard,2026-03-21,2026-03-25,Component Failure,Cooling fan bearing seized up leading to emergency thermal shutdown.,Manufacturing,24,-3,0,True,True,True,True,True,False,0,False,False,False,False,Manual Review Required
CLM-01096,PRD-31459,French Door Refrigerator,Appliances,GE Appliances,GE -APP-644,SNGE345317,SNGE345317,SNGE345317,2023-05-28,1892.9,Sears Appliance Outlet,2023-05-28,2026-05-27,GE Appliances Care Protection,Standard,2025-05-14,2025-05-24,Thermostat Malfunction,"Thermostat stuck open, temperature never reaches target threshold.",Manufacturing,23,378,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-00437,PRD-48035,ProBook Laptop 15-inch,Electronics,Dell,DEL-ELE-958,SNDE661720,SNDE661720,SNDE661720,2023-09-08,856.98,Amazon Electronics,2023-09-08,2025-09-07,Dell Care Protection,Standard,2023-08-10,2023-09-19,Display Defect,Vertical colored line artifacts appeared across OLED panel without impact.,Manufacturing,0,759,0,True,True,True,True,True,False,0,False,True,False,False,Manual Review Required
CLM-02256,PRD-57051,Heavy-Duty Clothes Dryer,Appliances,Maytag,MAY-APP-963,SNMA623970,SNMA623970,SNMA623970,2025-05-29,806.68,Costco,2025-05-29,2028-05-28,Maytag Care Protection,Standard,2027-06-25,2027-07-02,Compressor Failure,Compressor clicking repeatedly and unable to compress refrigerant.,Manufacturing,24,338,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-01168,PRD-23865,French Door Refrigerator,Appliances,GE Appliances,GE -APP-832,SNGE337709,SNGE337709,SNGE337709,2024-10-24,1659.49,Costco,2024-10-24,2027-10-24,GE Appliances Care Protection,Standard,2028-04-18,2028-05-05,Motor Failure,Drive motor hums loudly but will not spin drum under normal load.,Manufacturing,41,-177,0,True,True,True,True,True,False,0,False,False,False,False,Likely Invalid
CLM-00434,PRD-63609,High Output Alternator,Automotive,Continental Auto,CON-AUT-129,SNCO405062,SNCO405062,SNCO405062,2023-04-05,325.44,Advance Auto Parts,2023-04-05,2024-04-04,Continental Auto Care Protection,Standard,2023-10-14,2023-10-21,Electrical Component Failure,Unspecified system degradation observed during normal operating routine.,Manufacturing,6,173,0,True,False,True,True,True,False,1,False,False,False,False,Likely Invalid
CLM-00899,PRD-27810,French Door Refrigerator,Appliances,Whirlpool,WHI-APP-708,SNWH787932,SNWH787932,SNWH787932,2024-04-09,1776.85,Sears Appliance Outlet,2024-04-09,2027-04-09,Whirlpool Care Protection,Standard,2025-03-22,2025-03-23,Compressor Failure,"Cooling cycle fails to start, compressor is non-responsive.",Manufacturing,11,748,1,True,True,True,True,True,True,0,False,False,False,False,Likely Valid
CLM-02263,PRD-61397,Electric Range Oven,Appliances,Samsung,SAM-APP-259,SNSA425796,SNSA425796,SNSA425796,2024-08-09,1068.52,Costco,2024-08-09,2027-08-09,Samsung Care Protection,Standard,2025-12-06,2025-12-13,Control Board Failure,Internal circuit shorted during regular use with standard power supply.,Electrical Failure,15,611,0,True,True,True,True,False,False,1,False,False,False,False,Manual Review Required
CLM-01027,PRD-21094,Mirrorless Camera Body,Electronics,Dell,DEL-ELE-812,SNDE443152,SNDE443152,SNDE443152,2023-04-23,1462.5,Amazon Electronics,2023-04-23,2025-04-22,Dell Care Protection,Standard,2024-05-13,2024-05-22,Software Malfunction,Main OS freezes on start screen; hardware diagnostic passes.,Manufacturing,12,344,0,True,True,False,True,True,False,1,False,False,False,False,Likely Valid
CLM-02468,PRD-66719,Front-Load Washing Machine,Appliances,GE Appliances,GE -APP-100,SNGE356577,SNGE356577,SNGE356577,2024-07-27,798.69,Sears Appliance Outlet,2024-07-27,2028-07-27,AssureX Extended Guard,Extended,2027-02-04,2027-02-10,Thermostat Malfunction,"Thermostat stuck open, temperature never reaches target threshold.",Manufacturing,30,539,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-01406,PRD-33003,Mirrorless Camera Body,Electronics,Lenovo,LEN-ELE-933,SNLE461123,SNLE461123,SNLE461123,2025-02-10,1428.04,B&H Photo,2025-02-10,2027-02-10,Lenovo Care Protection,Standard,2025-07-07,2025-07-08,Electrical Failure,No current flowing to main motor despite active input power.,Electrical,4,583,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-01426,PRD-83806,Electric Range Oven,Appliances,LG,LG-APP-129,SNLG502834,SNLG502867,SNLG502834,2024-08-11,1011.61,Costco,2024-08-11,2027-08-11,LG Care Protection,Standard,2026-04-01,2026-04-04,Compressor Failure,Compressor clicking repeatedly and unable to compress refrigerant.,Manufacturing,19,497,0,True,True,True,True,True,False,0,True,False,False,False,Manual Review Required
CLM-01640,PRD-14810,Convection Microwave Oven,Appliances,Samsung,SAM-APP-458,SNSA497657,SNSA497657,SNSA497657,2025-01-17,371.86,Direct Factory Outlet,2025-01-17,2028-01-17,Samsung Care Protection,Standard,2026-07-05,2026-07-11,Compressor Failure,Compressor clicking repeatedly and unable to compress refrigerant.,Manufacturing,17,561,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-00917,PRD-73077,Heavy-Duty Clothes Dryer,Appliances,Maytag,MAY-APP-713,SNMA163880,SNMA163880,SNMA163880,2023-07-26,777.94,Sears Appliance Outlet,2023-07-26,2027-07-26,AssureX Extended Guard,Extended,2024-06-16,2024-06-21,Thermostat Malfunction,"Thermostat stuck open, temperature never reaches target threshold.",Manufacturing,10,1135,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-02349,PRD-19404,Tablet 11-inch Display,Electronics,HP,HP-ELE-421,SNHP225219,SNHP225219,SNHP225219,2023-12-07,733.36,BestBuy,2023-12-07,2025-12-06,HP Care Protection,Standard,2025-03-06,2025-03-10,Electrical Failure,Internal circuit shorted during regular use with standard power supply.,Manufacturing,14,275,0,True,False,True,True,True,False,1,False,False,False,False,Likely Invalid
CLM-01158,PRD-17031,Active Noise Cancelling Headphones,Electronics,Apple,APP-ELE-420,SNAP385081,SNAP385081,SNAP385081,2024-04-22,328.91,B&H Photo,2024-04-22,2027-04-22,AssureX Extended Guard,Extended,2025-03-30,2025-04-01,Electrical Failure,No current flowing to main motor despite active input power.,Unauthorized Modification,11,753,2,False,True,True,True,True,False,1,False,False,True,False,Likely Invalid
CLM-01082,PRD-55114,ProBook Laptop 15-inch,Electronics,Lenovo,LEN-ELE-906,SNLE915916,SNLE915933,SNLE915916,2024-11-08,765.36,B&H Photo,2024-11-08,2027-11-08,AssureX Extended Guard,Extended,2026-09-14,2026-09-21,Electrical Failure,Internal circuit shorted during regular use with standard power supply.,Manufacturing,22,420,0,True,True,True,True,True,False,0,True,False,False,False,Manual Review Required
CLM-01405,PRD-20800,Smart Dishwasher 24-inch,Appliances,Whirlpool,WHI-APP-390,SNWH150211,SNWH150211,SNWH150211,2024-06-05,660.34,Lowe's,2024-06-05,2027-06-05,Whirlpool Care Protection,Standard,2025-10-21,2025-10-22,Thermostat Malfunction,Temperature reading fluctuating wildly causing erratic operation.,Manufacturing,16,592,1,True,True,True,True,True,True,0,False,False,False,False,Likely Valid
CLM-01376,PRD-66588,Front-Load Washing Machine,Appliances,Whirlpool,WHI-APP-299,SNWH156864,SNWH156864,SNWH156864,2024-06-04,785.41,Direct Factory Outlet,2024-06-04,2027-06-04,Whirlpool Care Protection,Standard,2027-09-15,2027-09-21,Motor Failure,"Motor winding resistance out of spec, causing tripping.",Manufacturing,39,-103,0,True,True,True,True,True,False,0,False,False,False,False,Likely Invalid
CLM-01672,PRD-72916,Electronic Fuel Injector Kit,Automotive,Brembo,BRE-AUT-345,SNBR942464,SNBR942464,SNBR942464,2024-04-28,411.81,AutoZone,2024-04-28,2025-04-28,Brembo Care Protection,Standard,2024-08-24,2024-08-31,Seal or Gasket Failure,Unspecified system degradation observed during normal operating routine.,Manufacturing,3,247,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
